type,date,points,position,times
brasileirao_relegation_points,2025-08-25,56.0,5,6
brasileirao_relegation_points,2025-08-25,35.0,20,49
brasileirao_relegation_points,2025-08-25,35.0,19,146
brasileirao_relegation_points,2025-08-25,35.0,17,35
brasileirao_relegation_points,2025-08-25,35.0,18,100
brasileirao_relegation_points,2025-08-25,30.0,19,48
brasileirao_relegation_points,2025-08-25,30.0,20,116
brasileirao_relegation_points,2025-08-25,30.0,18,9
brasileirao_relegation_points,2025-08-25,83.0,1,64
brasileirao_relegation_points,2025-08-25,83.0,2,6
brasileirao_relegation_points,2025-08-25,67.0,3,97
brasileirao_relegation_points,2025-08-25,67.0,4,123
brasileirao_relegation_points,2025-08-25,67.0,2,14
brasileirao_relegation_points,2025-08-25,67.0,6,4
brasileirao_relegation_points,2025-08-25,67.0,5,43
brasileirao_relegation_points,2025-08-25,67.0,1,1
brasileirao_relegation_points,2025-08-25,24.0,20,28
brasileirao_relegation_points,2025-08-25,29.0,19,31
brasileirao_relegation_points,2025-08-25,29.0,20,93
brasileirao_relegation_points,2025-08-25,29.0,18,1
brasileirao_relegation_points,2025-08-25,20.0,20,5
brasileirao_relegation_points,2025-08-25,74.0,1,47
brasileirao_relegation_points,2025-08-25,74.0,2,116
brasileirao_relegation_points,2025-08-25,74.0,3,33
brasileirao_relegation_points,2025-08-25,74.0,4,1
brasileirao_relegation_points,2025-08-25,69.0,2,43
brasileirao_relegation_points,2025-08-25,69.0,3,149
brasileirao_relegation_points,2025-08-25,69.0,4,83
brasileirao_relegation_points,2025-08-25,69.0,5,11
brasileirao_relegation_points,2025-08-25,69.0,1,1
brasileirao_relegation_points,2025-08-25,80.0,1,92
brasileirao_relegation_points,2025-08-25,80.0,2,21
brasileirao_relegation_points,2025-08-25,78.0,1,83
brasileirao_relegation_points,2025-08-25,78.0,2,69
brasileirao_relegation_points,2025-08-25,78.0,3,5
brasileirao_relegation_points,2025-08-25,89.0,1,7
brasileirao_relegation_points,2025-08-25,26.0,20,55
brasileirao_relegation_points,2025-08-25,26.0,19,5
brasileirao_relegation_points,2025-08-25,22.0,20,16
brasileirao_relegation_points,2025-08-25,27.0,20,67
brasileirao_relegation_points,2025-08-25,27.0,19,10
brasileirao_relegation_points,2025-08-25,88.0,1,17
brasileirao_relegation_points,2025-08-25,87.0,1,20
brasileirao_relegation_points,2025-08-25,87.0,2,1
brasileirao_relegation_points,2025-08-25,86.0,1,25
brasileirao_relegation_points,2025-08-25,86.0,2,1
brasileirao_relegation_points,2025-08-25,23.0,20,18
brasileirao_relegation_points,2025-08-25,18.0,20,1
brasileirao_relegation_points,2025-08-25,21.0,20,6
brasileirao_relegation_points,2025-08-25,90.0,1,7
brasileirao_relegation_points,2025-08-25,14.0,20,1
brasileirao_relegation_points,2025-08-25,91.0,1,5
brasileirao_relegation_points,2025-08-25,17.0,20,1
brasileirao_relegation_points,2025-08-25,93.0,1,1
brasileirao_relegation_points,2025-08-25,19.0,20,2
brasileirao_relegation_points,2025-08-25,92.0,1,1
brasileirao_relegation_points,2025-08-30,82.0,1,85
brasileirao_relegation_points,2025-08-30,82.0,2,9
brasileirao_relegation_points,2025-08-30,72.0,2,104
brasileirao_relegation_points,2025-08-30,72.0,3,114
brasileirao_relegation_points,2025-08-30,72.0,4,26
brasileirao_relegation_points,2025-08-30,72.0,1,12
brasileirao_relegation_points,2025-08-30,69.0,3,115
brasileirao_relegation_points,2025-08-30,69.0,4,106
brasileirao_relegation_points,2025-08-30,69.0,5,25
brasileirao_relegation_points,2025-08-30,69.0,2,30
brasileirao_relegation_points,2025-08-30,69.0,1,1
brasileirao_relegation_points,2025-08-30,65.0,5,106
brasileirao_relegation_points,2025-08-30,65.0,6,30
brasileirao_relegation_points,2025-08-30,65.0,4,102
brasileirao_relegation_points,2025-08-30,65.0,7,1
brasileirao_relegation_points,2025-08-30,65.0,3,16
brasileirao_relegation_points,2025-08-30,65.0,2,2
brasileirao_relegation_points,2025-08-30,62.0,6,105
brasileirao_relegation_points,2025-08-30,62.0,5,121
brasileirao_relegation_points,2025-08-30,62.0,4,31
brasileirao_relegation_points,2025-08-30,62.0,7,22
brasileirao_relegation_points,2025-08-30,62.0,3,3
brasileirao_relegation_points,2025-08-30,57.0,7,184
brasileirao_relegation_points,2025-08-30,57.0,8,83
brasileirao_relegation_points,2025-08-30,57.0,6,99
brasileirao_relegation_points,2025-08-30,57.0,5,10
brasileirao_relegation_points,2025-08-30,57.0,9,18
brasileirao_relegation_points,2025-08-30,57.0,10,1
brasileirao_relegation_points,2025-08-30,55.0,8,186
brasileirao_relegation_points,2025-08-30,55.0,7,122
brasileirao_relegation_points,2025-08-30,55.0,9,80
brasileirao_relegation_points,2025-08-30,55.0,6,33
brasileirao_relegation_points,2025-08-30,55.0,10,18
brasileirao_relegation_points,2025-08-30,55.0,11,2
brasileirao_relegation_points,2025-08-30,55.0,5,1
brasileirao_relegation_points,2025-08-30,53.0,9,186
brasileirao_relegation_points,2025-08-30,53.0,8,145
brasileirao_relegation_points,2025-08-30,53.0,10,95
brasileirao_relegation_points,2025-08-30,53.0,7,50
brasileirao_relegation_points,2025-08-30,53.0,11,17
brasileirao_relegation_points,2025-08-30,53.0,12,2
brasileirao_relegation_points,2025-08-30,53.0,6,2
brasileirao_relegation_points,2025-08-30,53.0,13,1
brasileirao_relegation_points,2025-08-30,45.0,10,3
brasileirao_relegation_points,2025-08-30,45.0,11,18
brasileirao_relegation_points,2025-08-30,45.0,14,205
brasileirao_relegation_points,2025-08-30,45.0,15,112
brasileirao_relegation_points,2025-08-30,45.0,13,193
brasileirao_relegation_points,2025-08-30,45.0,12,83
brasileirao_relegation_points,2025-08-30,45.0,16,33
brasileirao_relegation_points,2025-08-30,44.0,12,48
brasileirao_relegation_points,2025-08-30,44.0,13,123
brasileirao_relegation_points,2025-08-30,44.0,14,214
brasileirao_relegation_points,2025-08-30,44.0,15,174
brasileirao_relegation_points,2025-08-30,44.0,16,72
brasileirao_relegation_points,2025-08-30,44.0,11,5
brasileirao_relegation_points,2025-08-30,44.0,17,9
brasileirao_relegation_points,2025-08-30,44.0,18,1
brasileirao_relegation_points,2025-08-30,42.0,15,201
brasileirao_relegation_points,2025-08-30,42.0,16,169
brasileirao_relegation_points,2025-08-30,42.0,14,83
brasileirao_relegation_points,2025-08-30,42.0,17,79
brasileirao_relegation_points,2025-08-30,42.0,18,17
brasileirao_relegation_points,2025-08-30,42.0,13,16
brasileirao_relegation_points,2025-08-30,42.0,19,3
brasileirao_relegation_points,2025-08-30,42.0,12,1
brasileirao_relegation_points,2025-08-30,40.0,16,138
brasileirao_relegation_points,2025-08-30,40.0,17,152
brasileirao_relegation_points,2025-08-30,40.0,18,68
brasileirao_relegation_points,2025-08-30,40.0,19,6
brasileirao_relegation_points,2025-08-30,40.0,15,59
brasileirao_relegation_points,2025-08-30,40.0,14,10
brasileirao_relegation_points,2025-08-30,40.0,13,1
brasileirao_relegation_points,2025-08-30,38.0,17,163
brasileirao_relegation_points,2025-08-30,38.0,18,162
brasileirao_relegation_points,2025-08-30,38.0,19,59
brasileirao_relegation_points,2025-08-30,38.0,20,6
brasileirao_relegation_points,2025-08-30,38.0,16,60
brasileirao_relegation_points,2025-08-30,38.0,15,8
brasileirao_relegation_points,2025-08-30,37.0,18,163
brasileirao_relegation_points,2025-08-30,37.0,19,97
brasileirao_relegation_points,2025-08-30,37.0,17,95
brasileirao_relegation_points,2025-08-30,37.0,20,14
brasileirao_relegation_points,2025-08-30,37.0,16,31
brasileirao_relegation_points,2025-08-30,37.0,15,4
brasileirao_relegation_points,2025-08-30,30.0,20,96
brasileirao_relegation_points,2025-08-30,30.0,19,43
brasileirao_relegation_points,2025-08-30,30.0,18,3
brasileirao_relegation_points,2025-08-30,84.0,1,48
brasileirao_relegation_points,2025-08-30,84.0,2,2
brasileirao_relegation_points,2025-08-30,74.0,2,114
brasileirao_relegation_points,2025-08-30,74.0,3,66
brasileirao_relegation_points,2025-08-30,74.0,1,41
brasileirao_relegation_points,2025-08-30,74.0,4,8
brasileirao_relegation_points,2025-08-30,61.0,7,40
brasileirao_relegation_points,2025-08-30,61.0,5,92
brasileirao_relegation_points,2025-08-30,61.0,6,118
brasileirao_relegation_points,2025-08-30,61.0,8,2
brasileirao_relegation_points,2025-08-30,61.0,4,11
brasileirao_relegation_points,2025-08-30,50.0,9,97
brasileirao_relegation_points,2025-08-30,50.0,11,183
brasileirao_relegation_points,2025-08-30,50.0,10,208
brasileirao_relegation_points,2025-08-30,50.0,12,82
brasileirao_relegation_points,2025-08-30,50.0,8,19
brasileirao_relegation_points,2025-08-30,50.0,13,15
brasileirao_relegation_points,2025-08-30,50.0,7,2
brasileirao_relegation_points,2025-08-30,48.0,10,96
brasileirao_relegation_points,2025-08-30,48.0,12,220
brasileirao_relegation_points,2025-08-30,48.0,13,113
brasileirao_relegation_points,2025-08-30,48.0,14,34
brasileirao_relegation_points,2025-08-30,48.0,11,185
brasileirao_relegation_points,2025-08-30,48.0,15,5
brasileirao_relegation_points,2025-08-30,48.0,9,17
brasileirao_relegation_points,2025-08-30,47.0,11,127
brasileirao_relegation_points,2025-08-30,47.0,12,196
brasileirao_relegation_points,2025-08-30,47.0,13,198
brasileirao_relegation_points,2025-08-30,47.0,10,42
brasileirao_relegation_points,2025-08-30,47.0,14,75
brasileirao_relegation_points,2025-08-30,47.0,9,7
brasileirao_relegation_points,2025-08-30,47.0,15,9
brasileirao_relegation_points,2025-08-30,47.0,16,2
brasileirao_relegation_points,2025-08-30,46.0,12,173
brasileirao_relegation_points,2025-08-30,46.0,13,198
brasileirao_relegation_points,2025-08-30,46.0,14,160
brasileirao_relegation_points,2025-08-30,46.0,11,68
brasileirao_relegation_points,2025-08-30,46.0,10,8
brasileirao_relegation_points,2025-08-30,46.0,15,54
brasileirao_relegation_points,2025-08-30,46.0,16,6
brasileirao_relegation_points,2025-08-30,43.0,15,192
brasileirao_relegation_points,2025-08-30,43.0,13,61
brasileirao_relegation_points,2025-08-30,43.0,14,159
brasileirao_relegation_points,2025-08-30,43.0,16,145
brasileirao_relegation_points,2025-08-30,43.0,17,44
brasileirao_relegation_points,2025-08-30,43.0,12,7
brasileirao_relegation_points,2025-08-30,43.0,18,4
brasileirao_relegation_points,2025-08-30,43.0,11,1
brasileirao_relegation_points,2025-08-30,41.0,17,151
brasileirao_relegation_points,2025-08-30,41.0,15,137
brasileirao_relegation_points,2025-08-30,41.0,16,203
brasileirao_relegation_points,2025-08-30,41.0,14,38
brasileirao_relegation_points,2025-08-30,41.0,18,26
brasileirao_relegation_points,2025-08-30,41.0,13,4
brasileirao_relegation_points,2025-08-30,41.0,12,1
brasileirao_relegation_points,2025-08-30,36.0,18,152
brasileirao_relegation_points,2025-08-30,36.0,19,103
brasileirao_relegation_points,2025-08-30,36.0,17,63
brasileirao_relegation_points,2025-08-30,36.0,20,34
brasileirao_relegation_points,2025-08-30,36.0,16,7
brasileirao_relegation_points,2025-08-30,36.0,15,1
brasileirao_relegation_points,2025-08-30,34.0,19,148
brasileirao_relegation_points,2025-08-30,34.0,18,76
brasileirao_relegation_points,2025-08-30,34.0,20,73
brasileirao_relegation_points,2025-08-30,34.0,17,12
brasileirao_relegation_points,2025-08-30,34.0,16,1
brasileirao_relegation_points,2025-08-30,26.0,20,49
brasileirao_relegation_points,2025-08-30,26.0,19,3
brasileirao_relegation_points,2025-08-30,79.0,1,89
brasileirao_relegation_points,2025-08-30,79.0,2,33
brasileirao_relegation_points,2025-08-30,79.0,3,2
brasileirao_relegation_points,2025-08-30,73.0,2,125
brasileirao_relegation_points,2025-08-30,73.0,3,91
brasileirao_relegation_points,2025-08-30,73.0,1,21
brasileirao_relegation_points,2025-08-30,73.0,4,13
brasileirao_relegation_points,2025-08-30,73.0,5,1
brasileirao_relegation_points,2025-08-30,67.0,4,125
brasileirao_relegation_points,2025-08-30,67.0,5,70
brasileirao_relegation_points,2025-08-30,67.0,3,81
brasileirao_relegation_points,2025-08-30,67.0,6,7
brasileirao_relegation_points,2025-08-30,67.0,2,7
brasileirao_relegation_points,2025-08-30,56.0,9,30
brasileirao_relegation_points,2025-08-30,56.0,7,148
brasileirao_relegation_points,2025-08-30,56.0,6,63
brasileirao_relegation_points,2025-08-30,56.0,8,127
brasileirao_relegation_points,2025-08-30,56.0,5,5
brasileirao_relegation_points,2025-08-30,56.0,10,4
brasileirao_relegation_points,2025-08-30,52.0,10,153
brasileirao_relegation_points,2025-08-30,52.0,9,202
brasileirao_relegation_points,2025-08-30,52.0,7,22
brasileirao_relegation_points,2025-08-30,52.0,8,114
brasileirao_relegation_points,2025-08-30,52.0,11,59
brasileirao_relegation_points,2025-08-30,52.0,12,8
brasileirao_relegation_points,2025-08-30,52.0,6,1
brasileirao_relegation_points,2025-08-30,39.0,16,121
brasileirao_relegation_points,2025-08-30,39.0,17,186
brasileirao_relegation_points,2025-08-30,39.0,18,135
brasileirao_relegation_points,2025-08-30,39.0,19,38
brasileirao_relegation_points,2025-08-30,39.0,15,34
brasileirao_relegation_points,2025-08-30,39.0,14,5
brasileirao_relegation_points,2025-08-30,35.0,17,33
brasileirao_relegation_points,2025-08-30,35.0,18,127
brasileirao_relegation_points,2025-08-30,35.0,20,49
brasileirao_relegation_points,2025-08-30,35.0,19,151
brasileirao_relegation_points,2025-08-30,35.0,16,2
brasileirao_relegation_points,2025-08-30,33.0,19,135
brasileirao_relegation_points,2025-08-30,33.0,20,100
brasileirao_relegation_points,2025-08-30,33.0,18,35
brasileirao_relegation_points,2025-08-30,21.0,20,7
brasileirao_relegation_points,2025-08-30,76.0,1,83
brasileirao_relegation_points,2025-08-30,76.0,2,103
brasileirao_relegation_points,2025-08-30,76.0,3,25
brasileirao_relegation_points,2025-08-30,70.0,2,51
brasileirao_relegation_points,2025-08-30,70.0,3,126
brasileirao_relegation_points,2025-08-30,70.0,4,80
brasileirao_relegation_points,2025-08-30,70.0,5,14
brasileirao_relegation_points,2025-08-30,64.0,5,129
brasileirao_relegation_points,2025-08-30,64.0,4,91
brasileirao_relegation_points,2025-08-30,64.0,6,45
brasileirao_relegation_points,2025-08-30,64.0,3,17
brasileirao_relegation_points,2025-08-30,64.0,7,2
brasileirao_relegation_points,2025-08-30,63.0,6,71
brasileirao_relegation_points,2025-08-30,63.0,5,124
brasileirao_relegation_points,2025-08-30,63.0,4,65
brasileirao_relegation_points,2025-08-30,63.0,3,5
brasileirao_relegation_points,2025-08-30,63.0,8,1
brasileirao_relegation_points,2025-08-30,63.0,7,5
brasileirao_relegation_points,2025-08-30,49.0,10,134
brasileirao_relegation_points,2025-08-30,49.0,11,213
brasileirao_relegation_points,2025-08-30,49.0,13,65
brasileirao_relegation_points,2025-08-30,49.0,8,9
brasileirao_relegation_points,2025-08-30,49.0,9,64
brasileirao_relegation_points,2025-08-30,49.0,12,133
brasileirao_relegation_points,2025-08-30,49.0,14,7
brasileirao_relegation_points,2025-08-30,81.0,1,92
brasileirao_relegation_points,2025-08-30,81.0,2,19
brasileirao_relegation_points,2025-08-30,68.0,2,21
brasileirao_relegation_points,2025-08-30,68.0,4,127
brasileirao_relegation_points,2025-08-30,68.0,3,77
brasileirao_relegation_points,2025-08-30,68.0,5,41
brasileirao_relegation_points,2025-08-30,68.0,6,1
brasileirao_relegation_points,2025-08-30,66.0,5,110
brasileirao_relegation_points,2025-08-30,66.0,4,139
brasileirao_relegation_points,2025-08-30,66.0,2,4
brasileirao_relegation_points,2025-08-30,66.0,6,9
brasileirao_relegation_points,2025-08-30,66.0,3,43
brasileirao_relegation_points,2025-08-30,58.0,7,138
brasileirao_relegation_points,2025-08-30,58.0,6,107
brasileirao_relegation_points,2025-08-30,58.0,8,48
brasileirao_relegation_points,2025-08-30,58.0,5,22
brasileirao_relegation_points,2025-08-30,58.0,9,6
brasileirao_relegation_points,2025-08-30,58.0,4,1
brasileirao_relegation_points,2025-08-30,51.0,10,192
brasileirao_relegation_points,2025-08-30,51.0,11,107
brasileirao_relegation_points,2025-08-30,51.0,12,35
brasileirao_relegation_points,2025-08-30,51.0,9,157
brasileirao_relegation_points,2025-08-30,51.0,8,52
brasileirao_relegation_points,2025-08-30,51.0,7,5
brasileirao_relegation_points,2025-08-30,51.0,13,2
brasileirao_relegation_points,2025-08-30,28.0,19,10
brasileirao_relegation_points,2025-08-30,28.0,20,72
brasileirao_relegation_points,2025-08-30,89.0,1,11
brasileirao_relegation_points,2025-08-30,78.0,3,7
brasileirao_relegation_points,2025-08-30,78.0,1,73
brasileirao_relegation_points,2025-08-30,78.0,2,45
brasileirao_relegation_points,2025-08-30,54.0,7,92
brasileirao_relegation_points,2025-08-30,54.0,8,172
brasileirao_relegation_points,2025-08-30,54.0,9,124
brasileirao_relegation_points,2025-08-30,54.0,10,36
brasileirao_relegation_points,2025-08-30,54.0,6,12
brasileirao_relegation_points,2025-08-30,54.0,11,5
brasileirao_relegation_points,2025-08-30,54.0,12,1
brasileirao_relegation_points,2025-08-30,29.0,20,99
brasileirao_relegation_points,2025-08-30,29.0,19,23
brasileirao_relegation_points,2025-08-30,29.0,18,1
brasileirao_relegation_points,2025-08-30,59.0,8,25
brasileirao_relegation_points,2025-08-30,59.0,5,43
brasileirao_relegation_points,2025-08-30,59.0,7,89
brasileirao_relegation_points,2025-08-30,59.0,6,142
brasileirao_relegation_points,2025-08-30,59.0,4,3
brasileirao_relegation_points,2025-08-30,59.0,9,2
brasileirao_relegation_points,2025-08-30,31.0,19,64
brasileirao_relegation_points,2025-08-30,31.0,20,115
brasileirao_relegation_points,2025-08-30,31.0,18,4
brasileirao_relegation_points,2025-08-30,75.0,2,124
brasileirao_relegation_points,2025-08-30,75.0,1,46
brasileirao_relegation_points,2025-08-30,75.0,3,38
brasileirao_relegation_points,2025-08-30,75.0,4,1
brasileirao_relegation_points,2025-08-30,71.0,3,154
brasileirao_relegation_points,2025-08-30,71.0,4,51
brasileirao_relegation_points,2025-08-30,71.0,2,70
brasileirao_relegation_points,2025-08-30,71.0,1,4
brasileirao_relegation_points,2025-08-30,71.0,5,4
brasileirao_relegation_points,2025-08-30,24.0,20,21
brasileirao_relegation_points,2025-08-30,83.0,1,75
brasileirao_relegation_points,2025-08-30,83.0,2,3
brasileirao_relegation_points,2025-08-30,60.0,4,10
brasileirao_relegation_points,2025-08-30,60.0,5,72
brasileirao_relegation_points,2025-08-30,60.0,6,145
brasileirao_relegation_points,2025-08-30,60.0,7,68
brasileirao_relegation_points,2025-08-30,60.0,8,7
brasileirao_relegation_points,2025-08-30,60.0,3,1
brasileirao_relegation_points,2025-08-30,77.0,1,101
brasileirao_relegation_points,2025-08-30,77.0,2,92
brasileirao_relegation_points,2025-08-30,77.0,3,9
brasileirao_relegation_points,2025-08-30,32.0,20,96
brasileirao_relegation_points,2025-08-30,32.0,19,100
brasileirao_relegation_points,2025-08-30,32.0,18,16
brasileirao_relegation_points,2025-08-30,32.0,17,3
brasileirao_relegation_points,2025-08-30,27.0,20,79
brasileirao_relegation_points,2025-08-30,27.0,19,5
brasileirao_relegation_points,2025-08-30,85.0,1,44
